,week,state,Population,deaths,cases,negatives,Date,death_SMA,deaths_per_100000,cases_per_100000,positive_test_rate,timestamp
705,24,TN,6829174,57,4051,112401,2020-06-14,55.5,0.11609854176466185,8.474147616011624,0.03478686497441006,2020-06-14
707,24,UT,3205958,18,2247,27110,2020-06-14,13.0,0.05792785985165298,10.012607775897251,0.07654051844534523,2020-06-14
708,24,VA,8535519,74,3825,85359,2020-06-14,85.5,0.1430995082347742,6.4018201052398975,0.04288885898815931,2020-06-14
709,24,VT,623989,0,64,8022,2020-06-14,0.0,0.0,1.4652272945287723,0.007914914667326243,2020-06-14
710,24,WA,7614893,60,2403,64452,2020-06-14,47.5,0.08911109172137134,4.508083229609586,0.035943459726273275,2020-06-14
711,24,WI,5822434,45,2128,71499,2020-06-14,50.0,0.12267819854818694,5.221184130210836,0.028902440680728538,2020-06-14
712,24,WV,1792147,4,145,19247,2020-06-14,6.5,0.05181335172680749,1.1558363077518592,0.007477310231023103,2020-06-14
689,24,MT,1068778,1,56,11473,2020-06-14,1.0,0.01336640002480804,0.7485184013892502,0.004857316332726169,2020-06-14
701,24,PA,12801989,272,2586,60262,2020-06-14,330.0,0.3682463493981845,2.8857123016475907,0.041146894093686354,2020-06-14
713,24,WY,578759,1,113,4201,2020-06-14,1.0,0.024683355741706457,2.7892191988128294,0.026193787668057487,2020-06-14
688,24,MS,2976149,74,2246,8558,2020-06-14,78.5,0.37680525115798014,10.780950243322591,0.20788596815994076,2020-06-14
686,24,MN,5639632,132,1483,63086,2020-06-14,139.5,0.3533665215845897,3.7565774301788286,0.022967677987888926,2020-06-14
687,24,MO,6137428,70,1257,37374,2020-06-14,53.5,0.1245286648227424,2.925841713685742,0.032538634775180555,2020-06-14
663,24,AK,731545,2,116,8447,2020-06-14,1.0,0.019528141516535945,2.2652644159181694,0.01354665420997314,2020-06-14
664,24,AL,4903185,81,5115,32774,2020-06-14,71.0,0.20686262384260726,14.902849590914593,0.1349996041067328,2020-06-14
665,24,AR,3017804,25,3075,33641,2020-06-14,23.0,0.10887765692252663,14.556469349424757,0.08375095326288266,2020-06-14
666,24,AZ,7278717,142,8802,47622,2020-06-14,140.0,0.2747736998155032,17.275415041257567,0.15599744789451297,2020-06-14
667,24,CA,39512223,437,20043,419735,2020-06-14,425.0,0.15365950357762892,7.246582188720979,0.045575267521340314,2020-06-14
668,24,CO,5758736,74,1129,30472,2020-06-14,83.5,0.20713870940726278,2.8007138074347266,0.03572671750893959,2020-06-14
670,24,DC,705749,26,435,9548,2020-06-14,24.5,0.4959270222132798,8.805234884194968,0.043574075929079435,2020-06-14
671,24,DE,973764,8,322,12468,2020-06-14,14.0,0.2053885746443697,4.723937216820502,0.025175918686473807,2020-06-14
672,24,FL,21477737,236,11341,181227,2020-06-14,244.0,0.16229429970738005,7.5433592335303175,0.05889348178305845,2020-06-14
673,24,GA,10617423,271,5783,75123,2020-06-14,204.5,0.2751542037487412,7.7810110527089025,0.0714780115195412,2020-06-14
669,24,CT,3565287,130,1120,47208,2020-06-14,128.5,0.5148854175594519,4.487717258105729,0.023174971031286212,2020-06-14
675,24,IA,3155070,48,2259,34183,2020-06-14,59.0,0.2671437219640588,10.228435049437437,0.06198891389056583,2020-06-14
674,24,HI,1415872,0,50,6217,2020-06-14,0.0,0.0,0.5044846668948283,0.007978299026647519,2020-06-14
684,24,ME,1344212,1,223,10666,2020-06-14,5.5,0.05845166429955139,2.369949297963629,0.020479382863440167,2020-06-14
683,24,MD,6045680,190,3728,46778,2020-06-14,171.5,0.40524804488494265,8.809123681230707,0.07381301231536846,2020-06-14
682,24,MA,6892503,308,2167,58053,2020-06-14,389.0,0.8062590407494719,4.4914224712187805,0.035984722683493855,2020-06-14
681,24,LA,4648794,78,3803,71464,2020-06-14,111.5,0.3426387882227397,11.68659472296932,0.050526791289675424,2020-06-14
685,24,MI,9986857,89,1085,86188,2020-06-14,99.0,0.14161469562302878,1.552039845969558,0.012432252815876618,2020-06-14
679,24,KS,2913314,11,654,14845,2020-06-14,17.5,0.08581292644733798,3.2069516512319454,0.04219627072714369,2020-06-14
678,24,IN,6732219,119,2512,41616,2020-06-14,144.0,0.3055668357109086,5.330443689623627,0.05692530819434373,2020-06-14
677,24,IL,12671821,585,5647,143425,2020-06-14,549.5,0.619484760714344,6.366206449051686,0.03788102393474294,2020-06-14
676,24,ID,1787065,4,260,6679,2020-06-14,2.5,0.019984883434170393,2.0784278771537212,0.03746937599077677,2020-06-14
680,24,KY,4467673,29,1158,44365,2020-06-14,34.0,0.10871751037157054,3.702790500302314,0.025437690837598576,2020-06-14
750,25,OK,3956971,10,2284,29338,2020-06-21,10.5,0.03790778350409947,8.245845478415543,0.07222819556005312,2020-06-21
741,25,NC,10488084,111,8682,109963,2020-06-21,112.0,0.1525540794677083,11.825665338737888,0.07317628218635425,2020-06-21
742,25,ND,762062,6,207,9085,2020-06-21,4.0,0.07498452506863897,3.880449172302066,0.022277227722772276,2020-06-21
743,25,NE,1934408,28,1074,17052,2020-06-21,28.0,0.20678160967076234,7.931551742371383,0.05925190334326382,2020-06-21
744,25,NH,1359711,21,219,9245,2020-06-21,28.0,0.29418016034289646,2.300909111253368,0.023140321217244294,2020-06-21
745,25,NJ,8882190,251,2261,145090,2020-06-21,357.5,0.5749868959280152,3.6364905501908877,0.015344313917109487,2020-06-21
746,25,NM,2096829,34,842,28924,2020-06-21,36.5,0.24867481870413438,5.736553352024141,0.028287307666465096,2020-06-21
747,25,NV,3080156,13,2032,29048,2020-06-21,13.5,0.06261278417623746,9.424383514527,0.06537966537966539,2020-06-21
748,25,NY,19453561,174,4612,456108,2020-06-21,233.0,0.1711034513717786,3.386820247753832,0.010010418475429762,2020-06-21
749,25,OH,11689100,143,3660,93341,2020-06-21,161.5,0.19737557700275102,4.473031652198569,0.03773156977763116,2020-06-21
751,25,OR,4217737,14,1301,27428,2020-06-21,13.0,0.044031736856585825,4.406560742339858,0.04528525183612378,2020-06-21
740,25,MT,1068778,1,116,11334,2020-06-21,1.0,0.01336640002480804,1.5505024028777326,0.010131004366812227,2020-06-21
753,25,RI,1059361,61,372,8108,2020-06-21,61.0,0.822598312972227,5.016501187306041,0.043867924528301884,2020-06-21
754,25,SC,5148714,53,5898,48433,2020-06-21,53.5,0.14844206034472185,16.364696671274196,0.10855680918812464,2020-06-21
755,25,SD,884659,6,399,7308,2020-06-21,8.0,0.12918617714363873,6.443160585038981,0.051771117166212535,2020-06-21
756,25,TN,6829174,51,4670,65739,2020-06-21,54.0,0.11296074333858992,9.769012433170646,0.06632674800096579,2020-06-21
757,25,TX,28995881,206,23747,206450,2020-06-21,176.0,0.0867118234581565,11.699691316254786,0.10315946776022276,2020-06-21
758,25,UT,3205958,19,3149,28104,2020-06-21,18.5,0.08243580055812157,14.031910051758098,0.10075832720058875,2020-06-21
759,25,VA,8535519,65,3488,73188,2020-06-21,69.5,0.1163206528925942,5.837790464595232,0.04549011424696124,2020-06-21
760,25,VT,623989,1,34,6774,2020-06-21,0.5,0.011447088238506034,0.7784020002184103,0.00499412455934195,2020-06-21
761,25,WA,7614893,52,3029,62879,2020-06-21,56.0,0.10505728708203779,5.68247361734808,0.04595800206348243,2020-06-21
762,25,WI,5822434,52,2275,62968,2020-06-21,48.5,0.11899785259174134,5.581858033942505,0.03486964118756035,2020-06-21
763,25,WV,1792147,1,254,19136,2020-06-21,2.5,0.019928212202618263,2.0247063597860153,0.013099535843218154,2020-06-21
752,25,PA,12801989,208,2932,71580,2020-06-21,240.0,0.2678155268350432,3.2718130195014448,0.03934936654498604,2020-06-21
764,25,WY,578759,2,137,-5843,2020-06-21,1.5,0.037025033612559675,3.3816197366137843,-0.02400981423063442,2020-06-21
739,25,MS,2976149,47,1125,23537,2020-06-21,60.5,0.2904040470708,5.40007525544876,0.04561673830184089,2020-06-21
737,25,MN,5639632,83,2449,84204,2020-06-21,107.5,0.2723075345544329,6.203545601151687,0.02826214903119338,2020-06-21
714,25,AK,731545,0,96,14488,2020-06-21,1.0,0.019528141516535945,1.8747015855874505,0.006582556226001097,2020-06-21
715,25,AL,4903185,66,4406,42817,2020-06-21,73.5,0.21414651904833287,12.83713691057081,0.09330199267306186,2020-06-21
716,25,AR,3017804,45,2641,42604,2020-06-21,35.0,0.1656833909690623,12.501995301408384,0.05837109072825727,2020-06-21
717,25,AZ,7278717,153,16699,65000,2020-06-21,147.5,0.2894937194484766,32.77461438013634,0.20439662664169697,2020-06-21
718,25,CA,39512223,432,24969,492291,2020-06-21,434.5,0.1570942454223053,9.02758622312898,0.04827166222016008,2020-06-21
719,25,CO,5758736,81,1409,32278,2020-06-21,77.5,0.19225449076721995,3.4953106773033924,0.04182622376584439,2020-06-21
720,25,CT,3565287,59,667,39912,2020-06-21,94.5,0.3786511436526709,2.6725959028183226,0.016437073363069567,2020-06-21
721,25,DC,705749,18,253,14739,2020-06-21,22.0,0.44532222402825117,5.121205576324889,0.016875667022411955,2020-06-21
722,25,DE,973764,8,511,12676,2020-06-21,8.0,0.11736489979678266,7.496682974519494,0.03875028437097141,2020-06-21
723,25,FL,21477737,232,21504,168558,2020-06-21,234.0,0.15564289398166772,14.303182872571723,0.11314202733844746,2020-06-21
724,25,GA,10617423,192,7020,70497,2020-06-21,231.5,0.3114826316275482,9.445391248489797,0.09056078021595262,2020-06-21
738,25,MO,6137428,77,2193,37475,2020-06-21,73.5,0.1710814367190947,5.10451143843503,0.055283856004840176,2020-06-21
726,25,IA,3155070,33,2037,30481,2020-06-21,40.5,0.18337831761939624,9.223250197301486,0.06264222891936773,2020-06-21
727,25,ID,1787065,2,607,9381,2020-06-21,3.0,0.023981860121004474,4.852329697816572,0.06077292751301562,2020-06-21
728,25,IL,12671821,362,4358,165580,2020-06-21,473.5,0.5338053397602218,4.913038375237691,0.025644646871211853,2020-06-21
729,25,IN,6732219,118,2514,61015,2020-06-21,118.5,0.2514560418871018,5.334687673452946,0.03957247871051016,2020-06-21
730,25,KS,2913314,11,1012,17485,2020-06-21,11.0,0.05393955376689815,4.96243894655463,0.05471157484997567,2020-06-21
731,25,KY,4467673,27,1305,21391,2020-06-21,28.0,0.0895320673648228,4.172833853967634,0.057499118787451536,2020-06-21
732,25,LA,4648794,91,3159,98321,2020-06-21,84.5,0.2596679605813587,9.707586834041566,0.03112928655892787,2020-06-21
733,25,MA,6892503,234,1458,59152,2020-06-21,271.0,0.5616868895709689,3.0219169187987918,0.024055436396634218,2020-06-21
734,25,MD,6045680,127,2605,51117,2020-06-21,158.5,0.37452953419395574,6.155516950001607,0.048490376382115334,2020-06-21
735,25,ME,1344212,2,164,10968,2020-06-21,1.5,0.01594136299078674,1.7429223536593506,0.014732303269852677,2020-06-21
736,25,MI,9986857,74,1657,92271,2020-06-21,81.5,0.11658179488158428,2.3702580873470573,0.017641171961502427,2020-06-21
725,25,HI,1415872,0,80,7458,2020-06-21,0.0,0.0,0.8071754670317252,0.01061289466702043,2020-06-21
801,26,OK,3956971,16,2429,41096,2020-06-28,13.0,0.04693344624317077,8.76933391728168,0.055807007466973,2020-06-28
800,26,OH,11689100,107,5501,108043,2020-06-28,125.0,0.15276747446033362,6.722991016050362,0.048448178679630804,2020-06-28
799,26,NY,19453561,110,4603,416563,2020-06-28,142.0,0.10427763989181357,3.380211101563506,0.01092918231766097,2020-06-28
798,26,NV,3080156,8,3955,21934,2020-06-28,10.5,0.04869883213707358,18.34322677163105,0.15276758468847773,2020-06-28
793,26,ND,762062,5,205,7545,2020-06-28,5.5,0.10310372196937857,3.842956909767747,0.026451612903225806,2020-06-28
796,26,NJ,8882190,259,2040,140826,2020-06-28,255.0,0.4101305131794234,3.281044105435387,0.014279114694888916,2020-06-28
795,26,NH,1359711,28,199,10025,2020-06-28,24.5,0.2574076403000344,2.0907804252941564,0.019464006259780908,2020-06-28
794,26,NE,1934408,23,1068,17489,2020-06-28,25.5,0.18831896595015854,7.887241397441933,0.057552406100123944,2020-06-28
802,26,OR,4217737,12,1404,23855,2020-06-28,13.0,0.044031736856585825,4.7554275805112685,0.055584148224395266,2020-06-28
797,26,NM,2096829,23,1244,36373,2020-06-28,28.5,0.19417074885117344,8.47538286213543,0.03307015445144482,2020-06-28
803,26,PA,12801989,156,3766,81471,2020-06-28,182.0,0.2030934411832411,4.2024719752532205,0.044182690615577745,2020-06-28
809,26,UT,3205958,9,3638,33350,2020-06-28,14.0,0.06238384907101091,16.210888780024124,0.0983562236400995,2020-06-28
805,26,SC,5148714,63,8627,48508,2020-06-28,58.0,0.16092784112138073,23.936629057830196,0.15099326157346635,2020-06-28
806,26,SD,884659,10,384,5483,2020-06-28,8.0,0.12918617714363873,6.200936502894658,0.06545082665757627,2020-06-28
807,26,TN,6829174,58,5070,57854,2020-06-28,54.5,0.11400667614728056,10.605758680123163,0.08057339012141632,2020-06-28
808,26,TX,28995881,211,37127,211912,2020-06-28,208.5,0.10272394994900926,18.29176062233509,0.14908106762394646,2020-06-28
810,26,VA,8535519,121,3742,78910,2020-06-28,93.0,0.15565209667642102,6.262904793152338,0.045274161544790206,2020-06-28
811,26,VT,623989,0,45,6020,2020-06-28,0.5,0.011447088238506034,1.0302379414655434,0.00741962077493817,2020-06-28
812,26,WA,7614893,45,4043,77586,2020-06-28,48.5,0.09098711470497915,7.5847609227264075,0.04952896642124735,2020-06-28
813,26,WI,5822434,33,3092,61413,2020-06-28,42.5,0.1042764687659589,7.586419798219881,0.04793426866134408,2020-06-28
814,26,WV,1792147,4,274,15645,2020-06-28,2.5,0.019928212202618263,2.184132057406962,0.0172121364407312,2020-06-28
815,26,WY,578759,0,220,4244,2020-06-28,1.0,0.024683355741706457,5.43033826317542,0.0492831541218638,2020-06-28
792,26,NC,10488084,102,9341,116789,2020-06-28,106.5,0.14506258449384762,12.723282645605922,0.07405851106001744,2020-06-28
804,26,RI,1059361,33,359,9177,2020-06-28,47.0,0.6338052575359782,4.841193350115239,0.03764681208053691,2020-06-28
791,26,MT,1068778,2,146,11971,2020-06-28,1.5,0.02004960003721206,1.9514944036219737,0.012049187092514648,2020-06-28
790,26,MS,2976149,101,5251,36222,2020-06-28,74.0,0.3552049501361851,25.205151258987947,0.1266124948761845,2020-06-28
789,26,MO,6137428,41,2572,43444,2020-06-28,59.0,0.13733067709423927,5.986686465870906,0.055893602225312936,2020-06-28
766,26,AL,4903185,80,5420,36182,2020-06-28,73.0,0.21268974000718774,15.791484806013118,0.13028219797125137,2020-06-28
767,26,AR,3017804,35,4168,44820,2020-06-28,40.0,0.18935244682178545,19.730524958830046,0.08508206091287662,2020-06-28
768,26,AZ,7278717,249,21518,68634,2020-06-28,201.0,0.39449652616368674,42.232717661642845,0.23868577513532702,2020-06-28
769,26,CA,39512223,410,37419,599277,2020-06-28,421.0,0.15221329648513357,13.528905798520697,0.05877059067435637,2020-06-28
770,26,CO,5758736,53,1768,35025,2020-06-28,67.0,0.166207108147145,4.385883092599288,0.0480526187046449,2020-06-28
771,26,CT,3565287,56,548,46882,2020-06-28,57.5,0.2303961985188209,2.1957759441445885,0.011553868859371706,2020-06-28
772,26,DC,705749,17,228,13382,2020-06-28,17.5,0.3542335872951998,4.615157594474604,0.016752387950036737,2020-06-28
773,26,DE,973764,3,451,10921,2020-06-28,5.5,0.08068836861028808,6.616446226043624,0.03965881111501934,2020-06-28
774,26,FL,21477737,264,43713,238817,2020-06-28,248.0,0.164954861997665,29.075289848806165,0.15471985275899905,2020-06-28
775,26,GA,10617423,135,12509,96122,2020-06-28,163.5,0.21998881326610853,16.830826086518357,0.11515129198847475,2020-06-28
776,26,HI,1415872,1,69,7549,2020-06-28,0.5,0.005044846668948283,0.6961888403148631,0.009057495405618272,2020-06-28
765,26,AK,731545,2,126,20123,2020-06-28,1.0,0.019528141516535945,2.460545831083529,0.006222529507630007,2020-06-28
778,26,ID,1787065,2,1313,12064,2020-06-28,2.0,0.015987906747336314,10.49606077962629,0.09815354713313897,2020-06-28
779,26,IL,12671821,238,5014,179233,2020-06-28,300.0,0.33820824060837706,5.652587061368009,0.027213468876019692,2020-06-28
780,26,IN,6732219,79,2507,56108,2020-06-28,98.5,0.2090162035939201,5.319833730050331,0.04277062185447411,2020-06-28
781,26,KS,2913314,10,1479,18731,2020-06-28,10.5,0.05148775586840278,7.252418183749307,0.0731815932706581,2020-06-28
782,26,KY,4467673,32,1482,39728,2020-06-28,29.5,0.09432842811650975,4.738804422666694,0.03596214511041009,2020-06-28
783,26,LA,4648794,94,6458,78841,2020-06-28,92.5,0.2842519095121383,19.84539277437177,0.07571014900526384,2020-06-28
784,26,MA,6892503,202,1606,60868,2020-06-28,218.0,0.4518366860755395,3.3286684304464056,0.025706693984697635,2020-06-28
785,26,MD,6045680,102,2471,47971,2020-06-28,114.5,0.2705591903167693,5.838879993648357,0.04898695531501526,2020-06-28
786,26,ME,1344212,2,234,12271,2020-06-28,2.0,0.021255150654382323,2.486852626562732,0.0187125149940024,2020-06-28
787,26,MI,9986857,68,2235,107018,2020-06-28,71.0,0.1015620544367176,3.197059037550195,0.02045710415274638,2020-06-28
788,26,MN,5639632,48,2629,78425,2020-06-28,65.5,0.16591761407735217,6.659502403196319,0.03243516667900412,2020-06-28
777,26,IA,3155070,20,2526,36237,2020-06-28,26.5,0.11998828189911112,11.43737358781716,0.06516523488894048,2020-06-28
851,27,OH,11689100,104,6842,105155,2020-07-05,105.5,0.12893574844452158,8.36188048206082,0.06109092207826995,2020-07-05
850,27,NY,19453561,69,4592,412726,2020-07-05,89.5,0.06572428711491067,3.3721332562197737,0.01100359917377156,2020-07-05
849,27,NV,3080156,34,5258,34859,2020-07-05,21.0,0.09739766427414716,24.386519940641225,0.1310666301069372,2020-07-05
848,27,NM,2096829,21,1447,42559,2020-07-05,22.0,0.14988619209564266,9.858423634654315,0.032881879743671315,2020-07-05
843,27,NC,10488084,74,10841,154092,2020-07-05,88.0,0.11986391958177081,14.766417638477014,0.06572972055319433,2020-07-05
846,27,NH,1359711,9,140,7500,2020-07-05,18.5,0.19436903451227083,1.470900801714482,0.01832460732984293,2020-07-05
845,27,NE,1934408,17,1052,16078,2020-07-05,20.0,0.1477011497648302,7.7690804776300695,0.06141272621132516,2020-07-05
844,27,ND,762062,1,322,8882,2020-07-05,3.0,0.05623839380147922,6.036254268025436,0.03498478922207736,2020-07-05
852,27,OK,3956971,13,2984,35768,2020-07-05,14.5,0.05234884388661356,10.773031045355507,0.07700247729149463,2020-07-05
847,27,NJ,8882190,237,2220,144587,2020-07-05,248.0,0.39887202850390985,3.570547997091451,0.015121894732540001,2020-07-05
853,27,OR,4217737,13,1889,34442,2020-07-05,12.5,0.042338208515947905,6.398150070930048,0.05199416476287468,2020-07-05
859,27,TX,28995881,244,46511,311727,2020-07-05,227.5,0.11208488543596933,22.915077391263164,0.12983268106677684,2020-07-05
855,27,RI,1059361,33,273,8169,2020-07-05,33.0,0.4450122020997293,3.6814645810068525,0.03233830845771144,2020-07-05
856,27,SC,5148714,104,11527,59480,2020-07-05,83.5,0.23168059885578085,31.983021113899234,0.1623361077076908,2020-07-05
857,27,SD,884659,6,382,4728,2020-07-05,8.0,0.12918617714363873,6.168639958608749,0.07475538160469668,2020-07-05
858,27,TN,6829174,62,11259,136354,2020-07-05,60.0,0.1255119370428777,23.552314986095997,0.07627376992541307,2020-07-05
860,27,UT,3205958,17,3852,35115,2020-07-05,13.0,0.05792785985165298,17.164470472966716,0.09885287551004697,2020-07-05
861,27,VA,8535519,121,4012,77015,2020-07-05,121.0,0.20251509352523597,6.714797977051625,0.04951435941106051,2020-07-05
862,27,VT,623989,0,47,6047,2020-07-05,0.0,0.0,1.0760262944195673,0.0077125041023957995,2020-07-05
863,27,WA,7614893,44,4600,81210,2020-07-05,44.5,0.0834830227705479,8.629705724595961,0.05360680573359748,2020-07-05
864,27,WI,5822434,26,4033,62364,2020-07-05,29.5,0.07238013714343029,9.895223494896758,0.06074069611578836,2020-07-05
865,27,WV,1792147,1,445,17868,2020-07-05,2.5,0.019928212202618263,3.547221772066051,0.024299677824496258,2020-07-05
842,27,MT,1068778,1,349,17283,2020-07-05,1.5,0.02004960003721206,4.664873608658006,0.019793557168784028,2020-07-05
854,27,PA,12801989,174,4358,77360,2020-07-05,165.0,0.18412317469909226,4.863083608112993,0.05332974375290633,2020-07-05
841,27,MS,2976149,72,5008,24945,2020-07-05,86.5,0.41520578630783794,24.038735003811013,0.16719527259373018,2020-07-05
866,27,WY,578759,0,217,3287,2020-07-05,0.0,0.0,5.356288195950301,0.06192922374429224,2020-07-05
